date,pf_d1_1,pf_d1_2,pf_d1_3,pf_d1_4,pf_d1_5,pf_d1_6,pf_d1_7,pf_d1_8,pf_d1_9,pf_d1_10,pf_d2_1,pf_d2_2,pf_d2_3,pf_d2_4,pf_d2_5,pf_d2_6,pf_d2_7,pf_d2_8,pf_d2_9,pf_d2_10,pf_B_1,pf_B_2,pf_B_3,pf_B_4,pf_B_5,pf_B_6,pf_B_7,pf_B_8,pf_B_9,pf_B_10,mo_d1_1,mo_d1_2,mo_d1_3,mo_d1_4,mo_d1_5,mo_d1_6,mo_d1_7,mo_d1_8,mo_d1_9,mo_d1_10,mo_d2_1,mo_d2_2,mo_d2_3,mo_d2_4,mo_d2_5,mo_d2_6,mo_d2_7,mo_d2_8,mo_d2_9,mo_d2_10,mo_B_1,mo_B_2,mo_B_3,mo_B_4,mo_B_5,mo_B_6,mo_B_7,mo_B_8,mo_B_9,mo_B_10,az_d1_1,az_d1_2,az_d1_3,az_d1_4,az_d1_5,az_d1_6,az_d1_7,az_d1_8,az_d1_9,az_d1_10,az_d2_1,az_d2_2,az_d2_3,az_d2_4,az_d2_5,az_d2_6,az_d2_7,az_d2_8,az_d2_9,az_d2_10,ja_d1_1,ja_d1_2,ja_d1_3,ja_d1_4,ja_d1_5,ja_d1_6,ja_d1_7,ja_d1_8,ja_d1_9,ja_d1_10,ja_d2_1,ja_d2_2,ja_d2_3,ja_d2_4,ja_d2_5,ja_d2_6,ja_d2_7,ja_d2_8,ja_d2_9,ja_d2_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/3/2021,0,0.002101164,0.019898645,0.019808854,0.025215727,0.035799183,0.028303542,0.012507197,0.117196791,0.443935969,0,0.000198406,0.005274501,0.006052353,0.006270285,0.006790114,0.004410326,0.000157554,0.000158136,0.000608514,0,0,0,0,0,0,0,0,0,0,0,1.07385E-05,0.000425594,0.002164981,0.001863594,0.001375223,0.001162722,0.000386778,0.001514704,0.005836769,0,5.11356E-07,2.68514E-06,8.59838E-06,8.90999E-06,9.77276E-06,5.92296E-06,8.29233E-06,4.70486E-05,0.000254582,0,0,0,0,0,0,0,0,0,0,0,0,2.68514E-06,2.26273E-06,5.62736E-06,6.25457E-06,0.000134861,4.73847E-06,1.30691E-06,6.20933E-06,0,0,0,0,0,0,0,0,0,1.24187E-05,0,0,0,4.52546E-07,4.68947E-07,7.81821E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/4/2021,0,0.002101164,0.019898645,0.019808854,0.025215727,0.035799183,0.028303542,0.012507197,0.117196791,0.443935969,0,0.000198406,0.005274501,0.006052353,0.006270285,0.006790114,0.004410326,0.000157554,0.000158136,0.000608514,0,0,0,0,0,0,0,0,0,0,0,1.07385E-05,0.000425594,0.002164981,0.001863594,0.001375223,0.001162722,0.000386778,0.001514704,0.005836769,0,5.11356E-07,2.68514E-06,8.59838E-06,8.90999E-06,9.77276E-06,5.92296E-06,8.29233E-06,4.70486E-05,0.000254582,0,0,0,0,0,0,0,0,0,0,0,0,2.68514E-06,2.26273E-06,5.62736E-06,6.25457E-06,0.000134861,4.73847E-06,1.30691E-06,6.20933E-06,0,0,0,0,0,0,0,0,0,1.24187E-05,0,0,0,4.52546E-07,4.68947E-07,7.81821E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/5/2021,0,0.002101164,0.019898645,0.019808854,0.025215727,0.035799183,0.028303542,0.012507197,0.117196791,0.443935969,0,0.000198406,0.005274501,0.006052353,0.006270285,0.006790114,0.004410326,0.000157554,0.000158136,0.000608514,0,0,0,0,0,0,0,0,0,0,0,1.07385E-05,0.000425594,0.002164981,0.001863594,0.001375223,0.001162722,0.000386778,0.001514704,0.005836769,0,5.11356E-07,2.68514E-06,8.59838E-06,8.90999E-06,9.77276E-06,5.92296E-06,8.29233E-06,4.70486E-05,0.000254582,0,0,0,0,0,0,0,0,0,0,0,0,2.68514E-06,2.26273E-06,5.62736E-06,6.25457E-06,0.000134861,4.73847E-06,1.30691E-06,6.20933E-06,0,0,0,0,0,0,0,0,0,1.24187E-05,0,0,0,4.52546E-07,4.68947E-07,7.81821E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/6/2021,0,0.002101164,0.019898645,0.019808854,0.025215727,0.035799183,0.028303542,0.012507197,0.117196791,0.443935969,0,0.000198406,0.005274501,0.006052353,0.006270285,0.006790114,0.004410326,0.000157554,0.000158136,0.000608514,0,0,0,0,0,0,0,0,0,0,0,1.07385E-05,0.000425594,0.002164981,0.001863594,0.001375223,0.001162722,0.000386778,0.001514704,0.005836769,0,5.11356E-07,2.68514E-06,8.59838E-06,8.90999E-06,9.77276E-06,5.92296E-06,8.29233E-06,4.70486E-05,0.000254582,0,0,0,0,0,0,0,0,0,0,0,0,2.68514E-06,2.26273E-06,5.62736E-06,6.25457E-06,0.000134861,4.73847E-06,1.30691E-06,6.20933E-06,0,0,0,0,0,0,0,0,0,1.24187E-05,0,0,0,4.52546E-07,4.68947E-07,7.81821E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/7/2021,0,0.002101164,0.019898645,0.019808854,0.025215727,0.035799183,0.028303542,0.012507197,0.117196791,0.443935969,0,0.000198406,0.005274501,0.006052353,0.006270285,0.006790114,0.004410326,0.000157554,0.000158136,0.000608514,0,0,0,0,0,0,0,0,0,0,0,1.07385E-05,0.000425594,0.002164981,0.001863594,0.001375223,0.001162722,0.000386778,0.001514704,0.005836769,0,5.11356E-07,2.68514E-06,8.59838E-06,8.90999E-06,9.77276E-06,5.92296E-06,8.29233E-06,4.70486E-05,0.000254582,0,0,0,0,0,0,0,0,0,0,0,0,2.68514E-06,2.26273E-06,5.62736E-06,6.25457E-06,0.000134861,4.73847E-06,1.30691E-06,6.20933E-06,0,0,0,0,0,0,0,0,0,1.24187E-05,0,0,0,4.52546E-07,4.68947E-07,7.81821E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/8/2021,0,0.002140027,0.020221309,0.02004463,0.025547272,0.03621863,0.028743207,0.012805128,0.249306686,0.546060802,0,0.000867772,0.010109536,0.010539802,0.012964029,0.017249703,0.01247694,0.001625888,0.003229365,0.009326412,0,0,0,0,0,0,0,0,0,0,0,1.63634E-05,0.000525839,0.002353693,0.002002402,0.001492887,0.001277992,0.00051057,0.002083208,0.008463315,0,1.53407E-06,6.26532E-06,1.13137E-05,1.26616E-05,1.13364E-05,7.2898E-06,1.24385E-05,6.27315E-05,0.000341513,0,0,0,0,0,0,0,0,0,0,0,6.13628E-06,5.77304E-05,4.57072E-05,8.34725E-05,0.0001032,0.000313006,7.10771E-06,6.53453E-06,3.10466E-05,0,0,0,0,0,0,4.55612E-07,5.92309E-07,0,1.24187E-05,0,0,0,4.52546E-07,4.68947E-07,7.81821E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/9/2021,0,0.002140027,0.020221309,0.02004463,0.025547272,0.03621863,0.028743207,0.012805128,0.249306686,0.546060802,0,0.000867772,0.010109536,0.010539802,0.012964029,0.017249703,0.01247694,0.001625888,0.003229365,0.009326412,0,0,0,0,0,0,0,0,0,0,0,1.63634E-05,0.000525839,0.002353693,0.002002402,0.001492887,0.001277992,0.00051057,0.002083208,0.008463315,0,1.53407E-06,6.26532E-06,1.13137E-05,1.26616E-05,1.13364E-05,7.2898E-06,1.24385E-05,6.27315E-05,0.000341513,0,0,0,0,0,0,0,0,0,0,0,6.13628E-06,5.77304E-05,4.57072E-05,8.34725E-05,0.0001032,0.000313006,7.10771E-06,6.53453E-06,3.10466E-05,0,0,0,0,0,0,4.55612E-07,5.92309E-07,0,1.24187E-05,0,0,0,4.52546E-07,4.68947E-07,7.81821E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/10/2021,0,0.002140027,0.020221309,0.02004463,0.025547272,0.03621863,0.028743207,0.012805128,0.249306686,0.546060802,0,0.000867772,0.010109536,0.010539802,0.012964029,0.017249703,0.01247694,0.001625888,0.003229365,0.009326412,0,0,0,0,0,0,0,0,0,0,0,1.63634E-05,0.000525839,0.002353693,0.002002402,0.001492887,0.001277992,0.00051057,0.002083208,0.008463315,0,1.53407E-06,6.26532E-06,1.13137E-05,1.26616E-05,1.13364E-05,7.2898E-06,1.24385E-05,6.27315E-05,0.000341513,0,0,0,0,0,0,0,0,0,0,0,6.13628E-06,5.77304E-05,4.57072E-05,8.34725E-05,0.0001032,0.000313006,7.10771E-06,6.53453E-06,3.10466E-05,0,0,0,0,0,0,4.55612E-07,5.92309E-07,0,1.24187E-05,0,0,0,4.52546E-07,4.68947E-07,7.81821E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/11/2021,0,0.002140027,0.020221309,0.02004463,0.025547272,0.03621863,0.028743207,0.012805128,0.249306686,0.546060802,0,0.000867772,0.010109536,0.010539802,0.012964029,0.017249703,0.01247694,0.001625888,0.003229365,0.009326412,0,0,0,0,0,0,0,0,0,0,0,1.63634E-05,0.000525839,0.002353693,0.002002402,0.001492887,0.001277992,0.00051057,0.002083208,0.008463315,0,1.53407E-06,6.26532E-06,1.13137E-05,1.26616E-05,1.13364E-05,7.2898E-06,1.24385E-05,6.27315E-05,0.000341513,0,0,0,0,0,0,0,0,0,0,0,6.13628E-06,5.77304E-05,4.57072E-05,8.34725E-05,0.0001032,0.000313006,7.10771E-06,6.53453E-06,3.10466E-05,0,0,0,0,0,0,4.55612E-07,5.92309E-07,0,1.24187E-05,0,0,0,4.52546E-07,4.68947E-07,7.81821E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2021,0,0.002140027,0.020221309,0.02004463,0.025547272,0.03621863,0.028743207,0.012805128,0.249306686,0.546060802,0,0.000867772,0.010109536,0.010539802,0.012964029,0.017249703,0.01247694,0.001625888,0.003229365,0.009326412,0,0,0,0,0,0,0,0,0,0,0,1.63634E-05,0.000525839,0.002353693,0.002002402,0.001492887,0.001277992,0.00051057,0.002083208,0.008463315,0,1.53407E-06,6.26532E-06,1.13137E-05,1.26616E-05,1.13364E-05,7.2898E-06,1.24385E-05,6.27315E-05,0.000341513,0,0,0,0,0,0,0,0,0,0,0,6.13628E-06,5.77304E-05,4.57072E-05,8.34725E-05,0.0001032,0.000313006,7.10771E-06,6.53453E-06,3.10466E-05,0,0,0,0,0,0,4.55612E-07,5.92309E-07,0,1.24187E-05,0,0,0,4.52546E-07,4.68947E-07,7.81821E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/13/2021,0,0.002140027,0.020221309,0.02004463,0.025547272,0.03621863,0.028743207,0.012805128,0.249306686,0.546060802,0,0.000867772,0.010109536,0.010539802,0.012964029,0.017249703,0.01247694,0.001625888,0.003229365,0.009326412,0,0,0,0,0,0,0,0,0,0,0,1.63634E-05,0.000525839,0.002353693,0.002002402,0.001492887,0.001277992,0.00051057,0.002083208,0.008463315,0,1.53407E-06,6.26532E-06,1.13137E-05,1.26616E-05,1.13364E-05,7.2898E-06,1.24385E-05,6.27315E-05,0.000341513,0,0,0,0,0,0,0,0,0,0,0,6.13628E-06,5.77304E-05,4.57072E-05,8.34725E-05,0.0001032,0.000313006,7.10771E-06,6.53453E-06,3.10466E-05,0,0,0,0,0,0,4.55612E-07,5.92309E-07,0,1.24187E-05,0,0,0,4.52546E-07,4.68947E-07,7.81821E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/14/2021,0,0.002140027,0.020221309,0.02004463,0.025547272,0.03621863,0.028743207,0.012805128,0.249306686,0.546060802,0,0.000867772,0.010109536,0.010539802,0.012964029,0.017249703,0.01247694,0.001625888,0.003229365,0.009326412,0,0,0,0,0,0,0,0,0,0,0,1.63634E-05,0.000525839,0.002353693,0.002002402,0.001492887,0.001277992,0.00051057,0.002083208,0.008463315,0,1.53407E-06,6.26532E-06,1.13137E-05,1.26616E-05,1.13364E-05,7.2898E-06,1.24385E-05,6.27315E-05,0.000341513,0,0,0,0,0,0,0,0,0,0,0,6.13628E-06,5.77304E-05,4.57072E-05,8.34725E-05,0.0001032,0.000313006,7.10771E-06,6.53453E-06,3.10466E-05,0,0,0,0,0,0,4.55612E-07,5.92309E-07,0,1.24187E-05,0,0,0,4.52546E-07,4.68947E-07,7.81821E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/15/2021,0,0.002179913,0.0205932,0.020376346,0.025905079,0.036721341,0.029537339,0.013572168,0.352118364,0.611171825,0,0.001468616,0.014223163,0.014045677,0.018123848,0.025562803,0.018564831,0.001960543,0.003378352,0.009947345,0,0,0,0,0,0,0,0,0,0,0,3.7329E-05,0.000777347,0.002618885,0.002267357,0.001793106,0.00163747,0.000810871,0.003099981,0.012567682,0,3.06814E-06,6.44433E-05,0.0005865,0.0005074,0.000381919,0.000348088,5.5677E-05,0.000177739,0.000838259,0,0,0,0,0,0,0,0,0,0,0,0.000401415,0.003624038,0.003596837,0.004438579,0.005563437,0.007955445,3.90924E-05,1.69898E-05,8.69306E-05,0,0,3.58018E-06,9.05092E-07,0,3.51819E-06,5.92296E-06,5.92309E-07,0,1.8628E-05,0,0,0,4.52546E-07,4.68947E-07,7.81821E-07,4.55612E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/16/2021,0,0.002179913,0.0205932,0.020376346,0.025905079,0.036721341,0.029537339,0.013572168,0.352118364,0.611171825,0,0.001468616,0.014223163,0.014045677,0.018123848,0.025562803,0.018564831,0.001960543,0.003378352,0.009947345,0,0,0,0,0,0,0,0,0,0,0,3.7329E-05,0.000777347,0.002618885,0.002267357,0.001793106,0.00163747,0.000810871,0.003099981,0.012567682,0,3.06814E-06,6.44433E-05,0.0005865,0.0005074,0.000381919,0.000348088,5.5677E-05,0.000177739,0.000838259,0,0,0,0,0,0,0,0,0,0,0,0.000401415,0.003624038,0.003596837,0.004438579,0.005563437,0.007955445,3.90924E-05,1.69898E-05,8.69306E-05,0,0,3.58018E-06,9.05092E-07,0,3.51819E-06,5.92296E-06,5.92309E-07,0,1.8628E-05,0,0,0,4.52546E-07,4.68947E-07,7.81821E-07,4.55612E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/17/2021,0,0.002179913,0.0205932,0.020376346,0.025905079,0.036721341,0.029537339,0.013572168,0.352118364,0.611171825,0,0.001468616,0.014223163,0.014045677,0.018123848,0.025562803,0.018564831,0.001960543,0.003378352,0.009947345,0,0,0,0,0,0,0,0,0,0,0,3.7329E-05,0.000777347,0.002618885,0.002267357,0.001793106,0.00163747,0.000810871,0.003099981,0.012567682,0,3.06814E-06,6.44433E-05,0.0005865,0.0005074,0.000381919,0.000348088,5.5677E-05,0.000177739,0.000838259,0,0,0,0,0,0,0,0,0,0,0,0.000401415,0.003624038,0.003596837,0.004438579,0.005563437,0.007955445,3.90924E-05,1.69898E-05,8.69306E-05,0,0,3.58018E-06,9.05092E-07,0,3.51819E-06,5.92296E-06,5.92309E-07,0,1.8628E-05,0,0,0,4.52546E-07,4.68947E-07,7.81821E-07,4.55612E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/18/2021,0,0.002179913,0.0205932,0.020376346,0.025905079,0.036721341,0.029537339,0.013572168,0.352118364,0.611171825,0,0.001468616,0.014223163,0.014045677,0.018123848,0.025562803,0.018564831,0.001960543,0.003378352,0.009947345,0,0,0,0,0,0,0,0,0,0,0,3.7329E-05,0.000777347,0.002618885,0.002267357,0.001793106,0.00163747,0.000810871,0.003099981,0.012567682,0,3.06814E-06,6.44433E-05,0.0005865,0.0005074,0.000381919,0.000348088,5.5677E-05,0.000177739,0.000838259,0,0,0,0,0,0,0,0,0,0,0,0.000401415,0.003624038,0.003596837,0.004438579,0.005563437,0.007955445,3.90924E-05,1.69898E-05,8.69306E-05,0,0,3.58018E-06,9.05092E-07,0,3.51819E-06,5.92296E-06,5.92309E-07,0,1.8628E-05,0,0,0,4.52546E-07,4.68947E-07,7.81821E-07,4.55612E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/19/2021,0,0.002179913,0.0205932,0.020376346,0.025905079,0.036721341,0.029537339,0.013572168,0.352118364,0.611171825,0,0.001468616,0.014223163,0.014045677,0.018123848,0.025562803,0.018564831,0.001960543,0.003378352,0.009947345,0,0,0,0,0,0,0,0,0,0,0,3.7329E-05,0.000777347,0.002618885,0.002267357,0.001793106,0.00163747,0.000810871,0.003099981,0.012567682,0,3.06814E-06,6.44433E-05,0.0005865,0.0005074,0.000381919,0.000348088,5.5677E-05,0.000177739,0.000838259,0,0,0,0,0,0,0,0,0,0,0,0.000401415,0.003624038,0.003596837,0.004438579,0.005563437,0.007955445,3.90924E-05,1.69898E-05,8.69306E-05,0,0,3.58018E-06,9.05092E-07,0,3.51819E-06,5.92296E-06,5.92309E-07,0,1.8628E-05,0,0,0,4.52546E-07,4.68947E-07,7.81821E-07,4.55612E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/20/2021,0,0.002179913,0.0205932,0.020376346,0.025905079,0.036721341,0.029537339,0.013572168,0.352118364,0.611171825,0,0.001468616,0.014223163,0.014045677,0.018123848,0.025562803,0.018564831,0.001960543,0.003378352,0.009947345,0,0,0,0,0,0,0,0,0,0,0,3.7329E-05,0.000777347,0.002618885,0.002267357,0.001793106,0.00163747,0.000810871,0.003099981,0.012567682,0,3.06814E-06,6.44433E-05,0.0005865,0.0005074,0.000381919,0.000348088,5.5677E-05,0.000177739,0.000838259,0,0,0,0,0,0,0,0,0,0,0,0.000401415,0.003624038,0.003596837,0.004438579,0.005563437,0.007955445,3.90924E-05,1.69898E-05,8.69306E-05,0,0,3.58018E-06,9.05092E-07,0,3.51819E-06,5.92296E-06,5.92309E-07,0,1.8628E-05,0,0,0,4.52546E-07,4.68947E-07,7.81821E-07,4.55612E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/21/2021,0,0.002179913,0.0205932,0.020376346,0.025905079,0.036721341,0.029537339,0.013572168,0.352118364,0.611171825,0,0.001468616,0.014223163,0.014045677,0.018123848,0.025562803,0.018564831,0.001960543,0.003378352,0.009947345,0,0,0,0,0,0,0,0,0,0,0,3.7329E-05,0.000777347,0.002618885,0.002267357,0.001793106,0.00163747,0.000810871,0.003099981,0.012567682,0,3.06814E-06,6.44433E-05,0.0005865,0.0005074,0.000381919,0.000348088,5.5677E-05,0.000177739,0.000838259,0,0,0,0,0,0,0,0,0,0,0,0.000401415,0.003624038,0.003596837,0.004438579,0.005563437,0.007955445,3.90924E-05,1.69898E-05,8.69306E-05,0,0,3.58018E-06,9.05092E-07,0,3.51819E-06,5.92296E-06,5.92309E-07,0,1.8628E-05,0,0,0,4.52546E-07,4.68947E-07,7.81821E-07,4.55612E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/22/2021,0,0.002263264,0.021626082,0.021387335,0.026948016,0.037993754,0.031171165,0.015174956,0.461501164,0.663957329,0,0.001920655,0.017887478,0.017611289,0.02277955,0.032515927,0.024931556,0.007732594,0.028966264,0.094195519,0,0,0,0,0,0,0,0,0,0,0,7.97716E-05,0.001422227,0.003357893,0.002944516,0.002479154,0.00235916,0.001753235,0.006376394,0.025122945,0,7.15899E-06,0.000230922,0.00099877,0.000840821,0.000680966,0.000598219,0.000204939,0.000680898,0.00268243,0,0,0,0,0,0,0,0,0,0,0,0.000808455,0.007807927,0.008008258,0.010022795,0.012380523,0.035780594,0.000178285,4.44348E-05,0.000161443,0,2.55678E-06,1.92435E-05,1.58391E-05,2.71989E-05,3.75274E-05,0.000318473,5.33078E-06,1.04552E-05,6.83026E-05,0,0,0,4.52546E-07,4.68947E-07,1.17273E-06,4.55612E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/23/2021,0,0.002263264,0.021626082,0.021387335,0.026948016,0.037993754,0.031171165,0.015174956,0.461501164,0.663957329,0,0.001920655,0.017887478,0.017611289,0.02277955,0.032515927,0.024931556,0.007732594,0.028966264,0.094195519,0,0,0,0,0,0,0,0,0,0,0,7.97716E-05,0.001422227,0.003357893,0.002944516,0.002479154,0.00235916,0.001753235,0.006376394,0.025122945,0,7.15899E-06,0.000230922,0.00099877,0.000840821,0.000680966,0.000598219,0.000204939,0.000680898,0.00268243,0,0,0,0,0,0,0,0,0,0,0,0.000808455,0.007807927,0.008008258,0.010022795,0.012380523,0.035780594,0.000178285,4.44348E-05,0.000161443,0,2.55678E-06,1.92435E-05,1.58391E-05,2.71989E-05,3.75274E-05,0.000318473,5.33078E-06,1.04552E-05,6.83026E-05,0,0,0,4.52546E-07,4.68947E-07,1.17273E-06,4.55612E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/24/2021,0,0.002263264,0.021626082,0.021387335,0.026948016,0.037993754,0.031171165,0.015174956,0.461501164,0.663957329,0,0.001920655,0.017887478,0.017611289,0.02277955,0.032515927,0.024931556,0.007732594,0.028966264,0.094195519,0,0,0,0,0,0,0,0,0,0,0,7.97716E-05,0.001422227,0.003357893,0.002944516,0.002479154,0.00235916,0.001753235,0.006376394,0.025122945,0,7.15899E-06,0.000230922,0.00099877,0.000840821,0.000680966,0.000598219,0.000204939,0.000680898,0.00268243,0,0,0,0,0,0,0,0,0,0,0,0.000808455,0.007807927,0.008008258,0.010022795,0.012380523,0.035780594,0.000178285,4.44348E-05,0.000161443,0,2.55678E-06,1.92435E-05,1.58391E-05,2.71989E-05,3.75274E-05,0.000318473,5.33078E-06,1.04552E-05,6.83026E-05,0,0,0,4.52546E-07,4.68947E-07,1.17273E-06,4.55612E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/25/2021,0,0.002263264,0.021626082,0.021387335,0.026948016,0.037993754,0.031171165,0.015174956,0.461501164,0.663957329,0,0.001920655,0.017887478,0.017611289,0.02277955,0.032515927,0.024931556,0.007732594,0.028966264,0.094195519,0,0,0,0,0,0,0,0,0,0,0,7.97716E-05,0.001422227,0.003357893,0.002944516,0.002479154,0.00235916,0.001753235,0.006376394,0.025122945,0,7.15899E-06,0.000230922,0.00099877,0.000840821,0.000680966,0.000598219,0.000204939,0.000680898,0.00268243,0,0,0,0,0,0,0,0,0,0,0,0.000808455,0.007807927,0.008008258,0.010022795,0.012380523,0.035780594,0.000178285,4.44348E-05,0.000161443,0,2.55678E-06,1.92435E-05,1.58391E-05,2.71989E-05,3.75274E-05,0.000318473,5.33078E-06,1.04552E-05,6.83026E-05,0,0,0,4.52546E-07,4.68947E-07,1.17273E-06,4.55612E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/26/2021,0,0.002263264,0.021626082,0.021387335,0.026948016,0.037993754,0.031171165,0.015174956,0.461501164,0.663957329,0,0.001920655,0.017887478,0.017611289,0.02277955,0.032515927,0.024931556,0.007732594,0.028966264,0.094195519,0,0,0,0,0,0,0,0,0,0,0,7.97716E-05,0.001422227,0.003357893,0.002944516,0.002479154,0.00235916,0.001753235,0.006376394,0.025122945,0,7.15899E-06,0.000230922,0.00099877,0.000840821,0.000680966,0.000598219,0.000204939,0.000680898,0.00268243,0,0,0,0,0,0,0,0,0,0,0,0.000808455,0.007807927,0.008008258,0.010022795,0.012380523,0.035780594,0.000178285,4.44348E-05,0.000161443,0,2.55678E-06,1.92435E-05,1.58391E-05,2.71989E-05,3.75274E-05,0.000318473,5.33078E-06,1.04552E-05,6.83026E-05,0,0,0,4.52546E-07,4.68947E-07,1.17273E-06,4.55612E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/27/2021,0,0.002263264,0.021626082,0.021387335,0.026948016,0.037993754,0.031171165,0.015174956,0.461501164,0.663957329,0,0.001920655,0.017887478,0.017611289,0.02277955,0.032515927,0.024931556,0.007732594,0.028966264,0.094195519,0,0,0,0,0,0,0,0,0,0,0,7.97716E-05,0.001422227,0.003357893,0.002944516,0.002479154,0.00235916,0.001753235,0.006376394,0.025122945,0,7.15899E-06,0.000230922,0.00099877,0.000840821,0.000680966,0.000598219,0.000204939,0.000680898,0.00268243,0,0,0,0,0,0,0,0,0,0,0,0.000808455,0.007807927,0.008008258,0.010022795,0.012380523,0.035780594,0.000178285,4.44348E-05,0.000161443,0,2.55678E-06,1.92435E-05,1.58391E-05,2.71989E-05,3.75274E-05,0.000318473,5.33078E-06,1.04552E-05,6.83026E-05,0,0,0,4.52546E-07,4.68947E-07,1.17273E-06,4.55612E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/28/2021,0,0.002263264,0.021626082,0.021387335,0.026948016,0.037993754,0.031171165,0.015174956,0.461501164,0.663957329,0,0.001920655,0.017887478,0.017611289,0.02277955,0.032515927,0.024931556,0.007732594,0.028966264,0.094195519,0,0,0,0,0,0,0,0,0,0,0,7.97716E-05,0.001422227,0.003357893,0.002944516,0.002479154,0.00235916,0.001753235,0.006376394,0.025122945,0,7.15899E-06,0.000230922,0.00099877,0.000840821,0.000680966,0.000598219,0.000204939,0.000680898,0.00268243,0,0,0,0,0,0,0,0,0,0,0,0.000808455,0.007807927,0.008008258,0.010022795,0.012380523,0.035780594,0.000178285,4.44348E-05,0.000161443,0,2.55678E-06,1.92435E-05,1.58391E-05,2.71989E-05,3.75274E-05,0.000318473,5.33078E-06,1.04552E-05,6.83026E-05,0,0,0,4.52546E-07,4.68947E-07,1.17273E-06,4.55612E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
