sample,epiweek,value,origin_date,scenario_id,target_end_date,horizon,location,target_variable
29,27,363.48459965541423,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
29,28,263.98140397585024,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
29,29,195.1467213849042,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
29,30,147.57284191259726,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
29,31,114.75411081315298,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
29,32,92.24627303397024,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
29,33,77.06253275931124,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
29,34,67.24983203989353,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
29,35,61.60622851784723,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
29,36,59.512784458154925,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
29,37,60.86871798805132,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
29,38,65.56603891800259,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
29,39,72.95914378769146,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
29,40,83.75454735644027,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
29,41,99.11833888162508,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
29,42,120.80890764022668,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
29,43,151.46135337807934,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
29,44,195.01981178315836,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
29,45,257.3959606135273,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
29,46,347.46075340053636,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
29,47,478.5192300942221,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
29,48,670.4666575138018,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
29,49,952.8668916397222,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
29,50,1369.203904878525,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
29,51,1982.4819328990914,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
29,52,2882.097217809197,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
29,1,4191.2340653164865,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
29,2,6072.867609337422,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
29,3,8731.950307053536,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
29,4,12407.122043084382,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
29,5,17344.80958659997,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
29,6,23747.861648701513,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
29,7,31695.28789254332,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
29,8,41042.125249840596,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
29,9,51329.081043571685,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
29,10,61752.2452948581,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
29,11,71244.76002179057,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
29,12,78685.42634186604,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
29,13,83178.9057410384,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
29,14,84293.0082496165,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
29,15,82145.41810569368,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
29,16,77311.34341594187,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
29,17,70616.07384529631,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
29,18,62915.439567943555,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
29,19,54940.34024918092,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
29,20,47227.32681988869,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
3,21,3587.623725627047,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
3,22,3426.3119787927835,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
3,23,3224.395335475628,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
3,24,3021.0486217259095,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
3,25,2827.3965075850297,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
3,26,2653.122297269378,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
3,27,2506.9692100775633,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
3,28,2396.8861000372185,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
3,29,2330.6530129752914,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
3,30,2317.1175765709527,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
3,31,2366.441418257873,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
3,32,2496.2983437893345,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
3,33,2736.3068273597446,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
3,34,3132.3893464055627,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
3,35,3760.7993364515282,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
3,36,4755.322542262746,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
3,37,6355.614286551217,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
3,38,8930.873388862472,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
3,39,12945.027722695459,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
3,40,19312.837607279773,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
3,41,29570.973529509938,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
3,42,46269.52705405332,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
3,43,73388.98040630434,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
3,44,116539.15735044428,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
3,45,181992.0679746597,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
3,46,272321.0226819613,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
3,47,378049.1346148275,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
3,48,472349.03163991094,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
3,49,522538.6688613992,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
3,50,516517.9355963628,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
3,51,472027.24046180915,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
3,52,417579.3711330545,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
3,1,372585.2116814325,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
3,2,343830.71931051835,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
3,3,330558.94168614165,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
3,4,328917.7993783917,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
3,5,334001.0427231165,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
3,6,340708.979371442,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
3,7,344535.1204770952,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
3,8,342475.4379035221,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
3,9,333605.74721024354,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
3,10,318897.28461045196,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
3,11,300381.4038386204,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
3,12,280195.72510921897,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
3,13,259967.41262339073,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
3,14,240637.78693624164,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
3,15,222580.2763438958,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
3,16,205820.59433428827,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
3,17,190236.5462079629,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
3,18,175690.9828109082,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
3,19,162097.21087875732,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
3,20,149434.8144889894,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
30,21,3458.1285372637376,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
30,22,3294.6390530701588,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
30,23,3208.370940361998,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
30,24,3127.4029345983363,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
30,25,3047.5554224600046,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
30,26,2977.4151415432043,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
30,27,2928.6113698337663,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
30,28,2914.107392489433,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
30,29,2948.5828447948766,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
30,30,3050.103138714117,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
30,31,3243.9581373196734,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
30,32,3564.3080210034886,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
30,33,4069.871768989733,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
30,34,4852.394649578431,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
30,35,6066.919698300109,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
30,36,7985.754873608703,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
30,37,11099.28383778104,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
30,38,16179.467239808971,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
30,39,24239.161599495303,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
30,40,37170.0724377551,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
30,41,57973.4448420985,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
30,42,90899.46087802152,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
30,43,140972.98300514315,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
30,44,211143.46473062944,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
30,45,296416.36410980375,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
30,46,378218.63079656026,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
30,47,430764.9622918632,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
30,48,439867.7851576328,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
30,49,414085.0876908365,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
30,50,374638.95616699336,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
30,51,339146.5853113739,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
30,52,315704.02360877633,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
30,1,305323.82060916355,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
30,2,305458.5670417806,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
30,3,312016.2959285956,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
30,4,320317.3346724679,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
30,5,325994.17118350597,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
30,6,326032.39221901866,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
30,7,319474.4254317496,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
30,8,307292.5862602325,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
30,9,291530.105336961,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
30,10,274297.7369811818,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
30,11,257134.15536582988,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
30,12,240842.49691143527,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
30,13,225637.42972808046,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
30,14,211395.5007495827,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
30,15,197878.53792403487,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
30,16,184880.54325064426,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
30,17,172296.17348196343,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
30,18,160129.72638105458,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
30,19,148469.34900707452,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
30,20,137448.77576580056,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
31,21,3558.322364622287,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
31,22,3483.7391067389503,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
31,23,3436.0372986933753,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
31,24,3388.036738374259,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
31,25,3340.372607316825,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
31,26,3303.2469289147853,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
31,27,3290.189485145748,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
31,28,3316.946744873589,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
31,29,3402.192339355541,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
31,30,3569.417444779009,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
31,31,3847.4718206970474,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
31,32,4288.235848478287,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
31,33,4969.937226318747,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
31,34,6019.665147187928,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
31,35,7651.747965554527,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
31,36,10246.259288590396,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
31,37,14491.736079970771,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
31,38,21507.023610198245,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
31,39,32764.047292104955,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
31,40,50947.892406671264,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
31,41,80165.3401007186,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
31,42,125967.37002934526,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
31,43,193466.51908467675,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
31,44,282333.5868238967,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
31,45,378992.9084548384,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
31,46,455211.21132197883,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
31,47,485591.9332226595,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
31,48,468971.76209277136,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
31,49,426665.63017816184,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
31,50,382728.6049403753,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
31,51,350893.88680928247,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
31,52,334856.05612402956,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
31,1,332813.7849375351,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
31,2,340488.2412485025,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
31,3,352455.91532827576,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
31,4,363064.4248303702,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
31,5,367736.8708446807,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
31,6,364256.24510261696,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
31,7,353130.88811052934,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
31,8,336748.0375060999,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
31,9,317970.7449899604,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
31,10,299053.4983853157,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
31,11,281240.19965449226,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
31,12,264887.01824432664,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
31,13,249799.96871697725,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
31,14,235568.74073248723,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
31,15,221804.08261797752,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
31,16,208263.1390939126,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
31,17,194881.6930659226,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
31,18,181745.2137498495,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
31,19,169032.03942657486,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
31,20,156955.35335681078,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
32,21,3267.5921574626964,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
32,22,2576.8452934946836,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
32,23,2007.5316588239705,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
32,24,1557.8182269269114,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
32,25,1207.9775259055082,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
32,26,939.2579542256585,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
32,27,735.2590800549932,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
32,28,582.0666368908838,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
32,29,468.2412442264173,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
32,30,384.68662457924654,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
32,31,324.41780691156976,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
32,32,282.2853210442752,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
32,33,254.82075832014903,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
32,34,239.6421661032265,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
32,35,236.00004361370594,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
32,36,244.34304495715182,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
32,37,266.8898327250843,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
32,38,306.71548665451263,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
32,39,364.03617800979737,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
32,40,445.7356341217149,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
32,41,562.8243062907163,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
32,42,732.2212054676845,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
32,43,980.228335161418,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
32,44,1348.0313221765239,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
32,45,1900.488558378481,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
32,46,2740.072635111092,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
32,47,4028.6732059290603,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
32,48,6020.884137491346,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
32,49,9112.834816648263,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
32,50,13909.081792520028,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
32,51,21303.07144642808,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
32,52,32547.434968622227,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
32,1,49247.49577411192,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
32,2,73142.34744554789,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
32,3,105487.08580299851,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
32,4,145895.15780334064,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
32,5,190946.8743102288,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
32,6,233672.02689444844,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
32,7,265341.89057659934,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
32,8,279449.5637287971,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
32,9,275067.277269867,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
32,10,256666.89554715712,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
32,11,230927.8450383824,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
32,12,203539.1368847658,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
32,13,177876.70964027965,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
32,14,155269.31232319277,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
32,15,135813.950677203,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
32,16,119080.14876084021,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
32,17,104530.26409217957,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
32,18,91709.39406193056,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
32,19,80298.38397175369,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
32,20,70100.57147396391,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
33,21,3329.9954441703294,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
33,22,2783.7510917205395,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
33,23,2349.739634606727,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
33,24,2002.3966450956893,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
33,25,1718.508072014657,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
33,26,1486.0216312617758,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
33,27,1298.12332792644,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
33,28,1150.159005796233,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
33,29,1038.575240876519,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
33,30,960.8381234705719,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
33,31,915.9839318369699,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
33,32,904.9339159666708,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
33,33,931.3457245255901,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
33,34,1004.8381093542736,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
33,35,1141.8706749455164,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
33,36,1373.1064761317693,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
33,37,1754.99015544471,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
33,38,2370.922383510207,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
33,39,3316.7268436235436,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
33,40,4788.926002914639,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
33,41,7131.1945357587665,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
33,42,10934.188357840936,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
33,43,17190.577809393042,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
33,44,27605.10047443355,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
33,45,44991.29312091475,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
33,46,73638.63206684894,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
33,47,119185.7449746296,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
33,48,186655.69983919116,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
33,49,274821.64017673966,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
33,50,368418.8501168778,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
33,51,438879.89911528624,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
33,52,462440.2456259886,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
33,1,439905.0737400135,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
33,2,392784.66731919436,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
33,3,343688.69622173806,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
33,4,304898.7378730923,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
33,5,279311.6119217631,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
33,6,265045.7814055054,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
33,7,258582.33499703844,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
33,8,256155.369033342,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
33,9,254369.7432226085,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
33,10,250636.30874898334,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
33,11,243492.66304352618,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
33,12,232661.14632508968,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
33,13,218784.46324775237,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
33,14,202971.49670794592,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
33,15,186367.87319880986,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
33,16,169892.46140923514,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
33,17,154155.2614490683,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
33,18,139494.2569197112,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
33,19,126057.97372580883,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
33,20,113885.25410188158,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
34,21,3277.541943941886,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
34,22,2682.715798324751,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
34,23,2228.972167309779,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
34,24,1868.5971266357262,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
34,25,1576.0543811192888,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
34,26,1338.3702927111447,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
34,27,1147.5725085271993,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
34,28,997.6531882166526,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
34,29,883.6688472384947,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
34,30,801.6925862253488,2022-05-22,D-2022-05-22,2023-05-20,52,NL,inc case
